醫事機構代碼,醫事機構名稱,電話,地址,地圖地址,緯度,經度,備註,縣市,鄉鎮市區
5907340091,捷康藥妝藥局,07-2166099,高雄市前金區七賢二路396號一樓,高雄市前金區新生里25鄰七賢二路396號,22.630822,120.287985,,高雄市,前金區
5907350015,祐安藥局,07-7135577,高雄市苓雅區英明路144號,高雄市苓雅區林榮里21鄰英明路144號,22.61545,120.325305,,高雄市,苓雅區
5907350079,吉康藥局,07-2259930,高雄市苓雅區大順三路65號,高雄市苓雅區五權里14鄰大順三路65號,22.631322,120.32413999999999,,高雄市,苓雅區
5907350113,英祥藥局,07-7522786,高雄市苓雅區英祥街19號,高雄市苓雅區林榮里27鄰英祥街19號,22.616779,120.325702,,高雄市,苓雅區
5907350177,佳康藥局,07-2266685,高雄市苓雅區建國一路334號,高雄市苓雅區民主里5鄰建國一路334號,22.632931,120.324704,,高雄市,苓雅區
5907350186,中美藥局,07-7151149,高雄市苓雅區武廟路98號,高雄市苓雅區正大里18鄰武廟路98號,22.630697,120.330284,,高雄市,苓雅區
5907350195,健順藥局,07-2695832,高雄市苓雅區自強三路140號,高雄市苓雅區田西里2鄰自強三路140號,22.617241,120.29859599999999,,高雄市,苓雅區
5907350220,仁愛藥師藥局,07-7222300,高雄市苓雅區中正一路230號,高雄市苓雅區正大里25鄰中正一路230號,22.629197,120.32955,,高雄市,苓雅區
5907350239,鑫宜康健保藥局,07-2693239,高雄市苓雅區自強三路8號、10號,高雄市苓雅區意誠里18鄰自強三路8號,22.611381,120.30088899999998,,高雄市,苓雅區
5907350266,人和藥局,07-7490883,高雄市苓雅區正義路180－6號,高雄市苓雅區正仁里1鄰正義路180之6號,22.631825,120.340153,,高雄市,苓雅區
5907350293,瓏耀藥局,07-7115288,高雄市苓雅區憲政路76號,高雄市苓雅區五福里18鄰憲政路76號,22.635008,120.32668899999999,,高雄市,苓雅區
5907350300,辰安藥局,07-5365545,高雄市苓雅區青年一路185－2號,高雄市苓雅區美田里6鄰青年一路185之1號,22.621377,120.30690200000001,,高雄市,苓雅區
5907350319,御康藥局,07-3313535,高雄市苓雅區光華一路35號,高雄市苓雅區普天里22鄰光華一路35號,22.619182000000002,120.317206,,高雄市,苓雅區
5907350328,安杏藥局,07-7511739,高雄市苓雅區四維二路94－17號,高雄市苓雅區林泉里6鄰四維二路94之17號,22.622732,120.31966200000001,,高雄市,苓雅區
5907350346,武廟幸福藥局,07-7170085,高雄市苓雅區武廟路35號,高雄市苓雅區正大里19鄰武廟路35號,22.629989000000002,120.331617,,高雄市,苓雅區
5907350364,興中好藥局,07-3353899,高雄市苓雅區興中二路41號1樓,高雄市苓雅區城東里14鄰興中二路41號,22.614906,120.302539,,高雄市,苓雅區
5907350417,高杏藥局,07-7277802,高雄市苓雅區大順三路44號,高雄市苓雅區正言里16鄰大順三路44號,22.630744,120.3242,,高雄市,苓雅區
5907350435,健安藥局,07-7405332,高雄市苓雅區建軍路4號,高雄市苓雅區衛武里13鄰建軍路4號,22.626178,120.34245,,高雄市,苓雅區
5907350480,健森藥局,07-3365169,高雄市苓雅區林森二路138號1、2樓,高雄市苓雅區美田里10鄰林森二路138號,22.620527,120.306627,,高雄市,苓雅區
5907350499,鑫美健保特約藥局,07-7715088,高雄市苓雅區光華一路148－58號1樓,高雄市苓雅區中正里22鄰光華一路148之58號,22.623898999999998,120.315877,,高雄市,苓雅區
5907350506,大樹苓雅藥局,07-5353111,高雄市苓雅區中華四路153號,高雄市苓雅區田西里9鄰中華四路153號,22.617735,120.30001299999999,,高雄市,苓雅區
5907350533,健群藥局,07-7150097,高雄市苓雅區安業路40號,高雄市苓雅區奏捷里1鄰安業路40號,22.627307000000002,120.3231,,高雄市,苓雅區
5907350551,大樹武廟藥局,07-7222268,高雄市苓雅區武廟路43、45號1樓,高雄市苓雅區五權里13鄰武廟路302號,22.633147,120.321601,,高雄市,苓雅區
5907350560,成功合豐藥局,07-2695657,高雄市苓雅區成功一路170號1樓,高雄市苓雅區鼓中里5鄰成功一路170號,22.616001,120.297201,,高雄市,苓雅區
5907360048,仙光藥局,07-7253131,高雄市前鎮區瑞隆路393號,高雄市前鎮區瑞東里19鄰瑞隆路393號,22.60533,120.330532,,高雄市,前鎮區
5907360137,安康藥師藥局,07-3309944,高雄市前鎮區長江街68號,高雄市前鎮區興東里20鄰長江街68號,22.610234,120.315444,,高雄市,前鎮區
5907360146,好芳鄰藥局,07-3318657,高雄市前鎮區光華二路257號,高雄市前鎮區復國里21鄰光華二路257號,22.613975,120.317917,,高雄市,前鎮區
5907360191,欣欣藥局,07-8124862,高雄市前鎮區翠亨北路579號,高雄市前鎮區鎮昌里18鄰翠亨北路579號,22.59226,120.31293799999999,108/1/11服務到中午12點,高雄市,前鎮區
5907360226,順康健保藥局,07-5364438,高雄市前鎮區一心二路67號,高雄市前鎮區西山里13鄰一心二路67號,22.611416000000002,120.30989299999999,,高雄市,前鎮區
5907360324,有承中西藥局,07-8120880,高雄市前鎮區德昌路257號1樓,高雄市前鎮區信義里22鄰德昌路257號,22.584898000000003,120.315481,,高雄市,前鎮區
5907360333,蓮荷藥局,07-5377534,高雄市前鎮區三多二路431號1樓,高雄市前鎮區忠孝里6鄰三多二路431號,22.617482,120.31581299999999,,高雄市,前鎮區
5907360351,佳豐藥局,07-5367833,高雄市前鎮區光華三路267號,高雄市前鎮區竹南里28鄰光華三路267號,22.606657000000002,120.315871,,高雄市,前鎮區
5907360360,親親藥局,07-3391078,高雄市前鎮區天山路10巷6號,高雄市前鎮區興東里14鄰天山路10巷6號,22.609906,120.31508899999999,,高雄市,前鎮區
5907360379,金服安藥局,07-8150061,高雄市前鎮區鎮興路202號,高雄市前鎮區興邦里1鄰鎮興路202號,22.592751999999997,120.311871,以門市公告為主,高雄市,前鎮區
5907360388,宏安藥局,07-7270100,高雄市前鎮區瑞隆路240號1樓,高雄市前鎮區瑞昌里10鄰瑞隆路240號,22.605829,120.333201,,高雄市,前鎮區
5907360413,益源藥局,07-8412120,高雄市前鎮區草衙二路418號,高雄市前鎮區明正里2鄰草衙二路418號,22.579035,120.32260600000001,,高雄市,前鎮區
5907360431,佛公健保藥局,07-8317755,高雄市前鎮區后平路202號1樓,高雄市前鎮區草衙里24鄰后平路202號,22.573705,120.320458,,高雄市,前鎮區
5907360440,隆德藥局,07-8216030,高雄市前鎮區前鎮街170號1樓,高雄市前鎮區前鎮里13鄰前鎮街170號,22.590026,120.30731399999999,,高雄市,前鎮區
5907360459,聯合藥局,07-3391535,高雄市前鎮區一心一路281號1樓,高雄市前鎮區民權里9鄰一心一路281號,22.609551,120.31414699999999,,高雄市,前鎮區
5907360520,大樹瑞福藥局,07-7271170,高雄市前鎮區瑞隆路170號1樓、2樓,高雄市前鎮區瑞昌里16鄰瑞隆路170號,22.605977,120.335718,,高雄市,前鎮區
5907360548,芳鄰藥局,07-5361134,高雄市前鎮區中華五路993號1樓,高雄市前鎮區忠純里1鄰中華五路993號,22.602598,120.305875,,高雄市,前鎮區
5907360566,祥安健保藥局,07-3340393,高雄市前鎮區復興三路393號1樓,高雄市前鎮區盛豐里21鄰復興三路393號,22.613467,120.31143600000001,,高雄市,前鎮區
5907360575,鈞愉健保藥局,07-5360421,高雄市前鎮區鄭和南路418號,高雄市前鎮區竹南里29鄰鄭和南路418號,22.606295000000003,120.31520400000001,休假日不定,高雄市,前鎮區
5907360584,聖名健保藥局,07-3319431,高雄市前鎮區復興三路246號1樓,高雄市前鎮區忠孝里13鄰復興三路246號,22.615575,120.311981,,高雄市,前鎮區
5907360600,桂林活力藥師藥局草衙店,07-8131819,高雄市前鎮區草衙二路360號,高雄市前鎮區明正里2鄰草衙二路360號,22.578007,120.32295400000001,,高雄市,前鎮區
5907360619,前鎮大樹藥局,07-7137171,高雄市前鎮區瑞隆路472號1樓,高雄市前鎮區瑞崗里5鄰瑞隆路472號,22.605468,120.32906299999999,,高雄市,前鎮區
5907370053,瑞康藥師藥局,07-5718985,高雄市旗津區中洲三路597號,高雄市旗津區復興里14鄰中洲三路597號,22.607751,120.272428,以門市公告為主,高雄市,旗津區
5907370062,歐德藥局,07-5711868,高雄市旗津區旗津三路962巷8號1樓,高雄市旗津區中華里12鄰旗津三路962巷8號,22.607598,120.27058600000001,,高雄市,旗津區
5907380040,二苓仙光藥局,07-8069060,高雄市小港區漢民路260號,高雄市小港區正苓里36鄰漢民路260號,22.566553,120.353246,,高雄市,小港區
5907380059,百鴻中西大藥局,07-8024141,高雄市小港區康莊路115號,高雄市小港區順苓里3鄰康莊路115號,22.568882000000002,120.354945,,高雄市,小港區
5907380077,品誼藥局,07-8219527,高雄市小港區平和路22號1樓,高雄市小港區港南里9鄰平和路22號,22.564285,120.334469,,高雄市,小港區
5907380175,新朋友藥師藥局小港店,07-8065361,高雄市小港區漢民路254號,高雄市小港區正苓里33鄰漢民路254號,22.566526,120.353066,,高雄市,小港區
5907380184,桂林活力藥師藥局孔鳳店,07-7912331,高雄市小港區孔鳳路561號1樓,高雄市小港區桂林里1鄰孔鳳路561號,22.583933,120.35862,,高雄市,小港區
5907380255,安安藥師藥局,07-7915933,高雄市小港區孔鳳路565號1樓,高雄市小港區桂林里1鄰孔鳳路565號,22.584004999999998,120.358621,,高雄市,小港區
5907380264,大樹孔鳳藥局,07-7918521,高雄市小港區孔鳳路519、521號,高雄市小港區廈莊里14鄰孔鳳路670之1號,22.584529999999997,120.358878,,高雄市,小港區
5907380291,富康活力藥局小港店,07-8020333,高雄市小港區二苓路204號1樓,高雄市小港區三苓里7鄰二苓路204號,22.565569,120.34882900000001,,高雄市,小港區
5907380308,桂林活力藥師藥局漢民店,07-8010636,高雄市小港區漢民路691－1、691－2號1樓,高雄市小港區六苓里6鄰漢民路691之1號,22.567597,120.361313,,高雄市,小港區
5907380317,朋盛藥局,07-8017288,高雄市小港區大鵬路142號,高雄市小港區宏亮里1鄰大鵬路142號,22.569058,120.35859199999999,,高雄市,小港區
5907380326,小康藥局,07-8069122,高雄市小港區漢民路333號,高雄市小港區順苓里5鄰漢民路333號,22.567039,120.355104,,高雄市,小港區
5907380344,大樹小港藥局,07-8068328,高雄市小港區康莊路75號1樓,高雄市小港區順苓里3鄰康莊路75號,22.568534,120.355851,,高雄市,小港區
5911010015,喬寶藥局,02-24202827,基隆市中正區義二路66號1樓,基隆市中正區德義里8鄰義二路66號,25.131868,121.74605600000001,,基隆市,中正區
5911010097,俊德藥局,02-24281398,基隆市中正區中船路20號1樓,基隆市中正區中船里13鄰中船路20號,25.136839000000002,121.749879,,基隆市,中正區
5911010168,承泰藥局,02-24601316,基隆市中正區新豐街442號,基隆市中正區新豐里22鄰新豐街442號,25.135679,121.785977,,基隆市,中正區
5911011227,和平大藥局,02-24628151,基隆市中正區中正路750號,基隆市中正區正濱里2鄰中正路750號,25.151898000000003,121.76961000000001,,基隆市,中正區
5911011290,家康大藥局,02-24212412,基隆市中正區義一路72號1樓,基隆市中正區港通里2鄰義一路72號,25.133225,121.746073,,基隆市,中正區
5911011325,永好藥局,02-24697639,基隆市中正區北寧路315號1樓,基隆市中正區碧砂里8鄰北寧路315號,25.139814,121.795103,,基隆市,中正區
5911011334,海大藥局,02-24699222,基隆市中正區新豐街255號1樓,基隆市中正區新富里17鄰新豐街255號,25.136206,121.78788899999999,平日：8：30~12：00，15：00~21：30；星期日：~17：30,基隆市,中正區
5911011370,艾美藥局,02-24282609,基隆市中正區義二路65－1號1樓,基隆市中正區德義里2鄰義二路65之1號,25.131912,121.74582099999999,一：14：00~21：00；二四五：14：00~17：00，18：00~21：00，；三：9：00~12：00，14：00~17：00；六：8：30~13：30,基隆市,中正區
5911011450,文裕藥局,02-24691239,基隆市中正區八斗街10號,基隆市中正區砂子里3鄰八斗街10號,25.139914,121.79625,,基隆市,中正區
5911011469,維元社區藥局,02-24601388,基隆市中正區新豐街448號,基隆市中正區新豐里22鄰新豐街448號,25.135675,121.785913,營業時間:早上8:30-晚上10:30,基隆市,中正區
5911011478,天康新豐藥局,02-24695168,基隆市中正區新豐街251巷4弄9號1樓,基隆市中正區新富里18鄰新豐街251巷4弄9號,25.135945,121.78848899999998,,基隆市,中正區
5911011496,源昌藥局,02-24691686,基隆市中正區北寧路384號1樓,基隆市中正區砂子里9鄰北寧路384號,25.139463,121.79630800000001,,基隆市,中正區
5911011512,八斗子東亞藥局,02-24698829,基隆市中正區北寧路378號,基隆市中正區砂子里1鄰北寧路378號,25.139437,121.79581499999999,,基隆市,中正區
5911011521,禎宸藥局,02-24620366,基隆市中正區中正路175號1樓,基隆市中正區正砂里10鄰中正路175號,25.142333999999998,121.760539,,基隆市,中正區
5911011530,吉上藥局,02-24627799,基隆市中正區中正路814號1樓,基隆市中正區正濱里14鄰中正路814號,25.150944,121.771746,一~五：9：00~12：30，15：00~21：00；六：9：00~12：00,基隆市,中正區
5911011576,百福義一藥師藥局,02-24268288,基隆市中正區義一路48號1樓,基隆市中正區港通里1鄰義一路48號,25.132789000000002,121.745769,,基隆市,中正區
5911011585,雙鶴藥局,02-24263193,基隆市中正區義一路35號1樓,基隆市中正區港通里22鄰義一路35號,25.133091,121.74555900000001,國定假日有提供藥劑服務,基隆市,中正區
5911011594,禾新藥局,02-24698940,基隆市中正區新豐街205巷7號,基隆市中正區新富里1鄰新豐街205巷7號,25.138003,121.789452,國定假日有提供調劑業務,基隆市,中正區
5911011601,義一啄木鳥藥局,02-24271456,基隆市中正區義一路111號1、2樓,基隆市中正區港通里13鄰義一路111號,25.135358,121.747092,國定假日無提供調劑業務,基隆市,中正區
5911011610,躍獅大藥局,02-24286960,基隆市中正區義二路35號,基隆市中正區德義里1鄰義二路35號,25.131198,121.745341,國定假日有提供調藥劑業務,基隆市,中正區
5911020039,民安藥局,02-24514938,基隆市七堵區百五街4號,基隆市七堵區堵北里9鄰百五街4號,25.083564000000003,121.695439,,基隆市,七堵區
5911020057,合豐藥局,02-24561378,基隆市七堵區明德一路173號,基隆市七堵區正明里1鄰明德一路173號,25.096976,121.71243,,基隆市,七堵區
5911020084,北安藥局,02-24514008,基隆市七堵區福二街135號,基隆市七堵區堵北里9鄰福二街135號,25.083585,121.69599299999999,,基隆市,七堵區
5911021170,康蘋藥局,02-24558150,基隆市七堵區開元路59－2號2樓,基隆市七堵區正光里13鄰開元路59之2號,25.096085000000002,121.713675,,基隆市,七堵區
5911021214,合康藥局,02-24555173,基隆市七堵區開元路85號1樓,基隆市七堵區正明里11鄰開元路85號,25.095754,121.712698,,基隆市,七堵區
5911021287,正明藥局,02-24563378,基隆市七堵區南興路10號1樓,基隆市七堵區正光里6鄰南興路10號,25.097547,121.71489199999999,,基隆市,七堵區
